Authors,Title
"11. D. Alam, M. Zaman, T. Farah, R. Rahman and M. S. Hosain","Study of the Dirty Copy on Write, a Linux Kernel memory allocation vulnerability,"
"Ahmed Fahmin, Yuan-Cheng Lai, Md Shohrab Hossain, Ying-Dar Lin, Dipon Saha","Performance modeling of sdn with nfv under or aside the controller,"
Md. Redwanul Hamid and Hasan U. Zaman,"A Novel Method of Identifying Errors with the Analysis of Alarms in IGW Transmission,"
"Farhana Atuyar Saleh, Sadia Afrin Shopno, Hasan U. Zaman","A Cost-effective SMS Based Tracking System Using GPS-GSM-GPRS Modules with Arduino and Smartphone,"
"Tanjila Farah, Moniruzzaman Shojol, Md. Maruf Hassan, Delwar Alam","Assessment of vulnerabilities of web applications of Bangladesh: A case study of XSS & CSRF,"
"Iftekharul Mobin, Sifat Momen, Nabeel Mohammed","A packet level simulation study of adhoc network with Network Simulator-2 (NS-2),"
"Md. Mahfuzur Rahman, Mohammad Shorfuzzaman, and Mehedi Masud","Characterizing End-to-End Delay Performance of Randomized TCP Using an Analytical Model,"
"Ahmed, N., Syrus, M.A., Chowdhury, A.","Softsense: sensing at software level,"
"S. W. Tanzid, M. H. M. Iqbal, K. M. A. Salam, and H. U. Zaman","PSTN Connected With Wireless Multi Hop Radio Relay – A Solution for Disaster Aftermath Communication,"
"S. W. Tanzid, M. H. M. Iqbal, K. M. A. Salam and H. U. Zaman","PSTN Connected with Wireless Multi Hop Radio Relay – A Solution for Disaster Aftermath Communication,"
"T. Farah, D. Alam, M. A. Kabir, T. Bhuiyan","SQLi Penetration Testing of Financial Web Applications: Investigation of Bangladesh Region,"
"T. Farah, D. Alam, M. A. Kabir, T. Bhuiyan","SQLi Penetration Testing of Financial Web Applications: Investigation of Bangladesh Region,"
"D. Alam, T. Farah, M. A. Kabir","Exploring the SQL injection vulnerabilities of .bd domain web applications,"
"D. Alam, T. Bhuiyan, M. A. Kabir, T. Farah","SQLi Vulnerabilty in Education Sector Websites of Bangladesh,"
"Tanjila Farah, Delwar Alam, Md. Nadir Bin Ali, Md. Alamgir Kabir","Investigation of Bangladesh Region Based Web Applications: A Case Study of 64 Based, Local, and Global SQLi Vulnerability,"
"Touhid Bhuiyan, Delwar Alam, Tanjila Farah","Evaluating the Readiness of Cyber Resilient Bangladesh,"
T. Farah and Lj. Trajkovic,"Anonym: a tool for anonymization of the Internet traffic,"
"Iftekharul Mobin, Mohammad Monirujjaman Khan","Energy Efficient Transmission Power Estimation for WLAN VoIP,"
"T. Farah, S. Lally, R. Gill, N. Al-Rousan, R. Paul, D. Xu, and Lj. Trajkovic","Collection of BCNET BGP traffic,"
"S. Lally, T. Farah, R. Gill, R. Paul, N. Al-Rousan, and Lj. Trajkovic","Collection and characterization of BCNET BGP traffic,"
"R. Gill, T. Farah, and Lj. Trajkovic","Comparison of WiMAX and ADSL performance when streaming audio and video content,"
Tarif Riyad Rahman,"A Dynamic Encryption Algorithm for Multicast/Broadcast Streaming Applications,"
"Tahmid Hasan Pranto​, Abdulla All Noman, Atik Mahmud, AKM Bahalul Haque​​","Blockchain and smart contract for IoT enabled smart agriculture,"
"Tousif Osman, Shahreen Shahjahan Psyche, Tonmoay Deb, Adnan Firoze, Rashedur M. Rahma","An algorithmic approach to estimate cognitive aesthetics of images relative to ground truth of human psychology through a large user study,"
"Shuvashish Paul, Pinku Deb Nath, Naseef M. Abdus Sattar, Hasan U. Zaman","A Web Application for Traffic Status Update using Crowd-Sourced Data Acquisition and Real-Time Modification,"
"M. M. Tanzim Nawaz, Mahadi Hassan, Mir Golam Rasul and Hasan U. Zaman","Web and Mobile Based Solution to Lost and Found Items in North South University,"
"Hasan U. Zaman, Tawsif Ur Rahman Choudhury and Nafis Imtiaz Ahme","A User-Friendly and Efficient Design of a Unified Online Survey and Quizzing System,"
"Adnan Firoze, Tonmoay Deb, Rashedur M Rahman","Deep Learning and Data Balancing Approaches in Mining Hospital Surveillance Data,"
A. Rahman and T. Motahar,"Big Graph Analytics,"
"Kazi Toyebul Haque, M.K. Robin, Mohammad Ashraful Anam, Hasan U. Zaman","MediPro – A Cost Effective and User-Friendly Medical Information System,"
"Hasan U. Zaman, Jannatul Siffat Hossain, Tasnim Tamanna Anika, Deboshree Choudhury","RFID Based Attendance System,"
"Shuvashish Paul, Pinku Deb Nath, Naseef M. Abdus Sattar and Hasan U. Zaman","rTraffic – A Realtime Web Application for Traffic Status Update in the Streets of Bangladesh,"
"Rafiya Hossain, Moonmoon Ahmed, Hasan Uz Zaman","A Cost Effective Security Technology Integrated with RFID Based Automated Toll Collection System,"
"Adnan Firoze, Rashedur M Rahman","Critical condition classification of patients from ICCDR, B hospital surveillance data,"
"Romasa Qasim, G. M. Sayedur Rahman, Nahid Hasan and M. Shazzad Hosain","An In-silico Pharmacophore-Based Anti-Viral Drug Development for Hepatitis C Virus,"
"Syed Emdad Ullah, Tania Alauddin and Hasan U. Zaman","Developing an E-Commerce Website,"
"A. Rahman, S. Jan, H. Kim, B. A. Prakash, and T. M. Murali","Unstable Communities in Network Ensembles,"
"M. Arabi Hasan Sakib, Fakhrul Islam, Sabbir Samiul Haque, Hasan U. Zaman","Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
"Faridur Rahman Hridoy, Kallal Das, Rifayat Hossain Arko and Hasan U. Zaman","Development of an Online Bus Ticket Booking System for Transportation Services in Bangladesh,"
"Syed Naffiz Hasan, Arka Basak, Sheefta Naz and Hasan U. Zaman","The Online Laundry System,"
"Hasan U. Zaman, Tawsif Ur Rahman Choudhury, Nafis Imtiaz Ahmed","A Unified Online Survey and Quizzing System,"
"Umme Hafsa Billah, Sheikh Muhammad Sarwar, Abdullah-Al-Mamun","Personalized Language Models for Computer-mediated Communication,"
"Shareen Mahmud, Nabila Rezwana Mirza and Md. Shazzad Hosain","Tapping the Power of Social Network Analysis for One Bank Limited Bangladesh,"
"Sayed Mahmudul Alam, Nahid Islam and Shazzad Hosain","Most Central Actors of an Unknown Network Using Friendship Paradox,"
"Moinul Hossain, Nova Ahmed, Mahfuzur Rahman Siddique, Refaya Karim, Mohsina Zaman, Rifat Monzur","Map Matching on Sparse GPS Data: A Perspective of a Developing City,"
"Syed Jishan, Raisul Rashu, Naheena Haque, Rashedur M Rahman","Improving accuracy of students’ final grade prediction model using optimal equal width binning and synthetic minority over-sampling technique,"
"Shayanton Aurkaw, Rudraneel Chakraborty, Shazzad Hosain","Autonomous Data Integration Model Using Integra Data Model,"
"Syed Akib Anwar Hridoy, M Tahmid Ekram, Mohammad Samiul Islam, Faysal Ahmed, Rashedur M Rahman","Localized twitter opinion mining using sentiment analysis,"
"Md Mahfuzur Rahman Siddiquee, Md. Saifur Rahman, Naimul Haider, Rashedur M. Rahman, Shahnewaz Ul Islam Chowdhury, Sharnendu Banik","A personalized music discovery service based on data mining,"
"Mohammed Rashid Chowdhury, Mohammad Raihan Mahmud, Rashedur M. Rahman","Clustered based VM placement strategies,"
"Ruhul Amin Dicken, S. A. M. Fazle Rubby, Sheefta Naz, A. M. Arefin Khaled, Shuvo Ashish Rahman, Sharmina Rahman, Rashedur M. Rahman","Analysis and classification of respiratory health risks with respect to air pollution levels,"
"Fahim Jawad, Tawsif Ur Rahman Choudhury, Ahmad Najeeb, Mohammed Faisal, Fariha Nusrat, Rubaiya Chamon Shamita, Rashedur M. Rahman","Data mining techniques to analyze the reason for home birth in Bangladesh,"
"Adnan Firoze, Rashedur M Rahman","Mining ICDDR, B Hospital Surveillance Data Using Locally Linear Embedding Based SMOTE Algorithm and Multilayer Perceptron,"
"Adnan Firoze, Rashedur M. Rahman","Mining ICDDR, B Hospital Surveillance Data and Exhibiting Strategies for Balancing Large Unbalanced Datasets,"
"Adnan Firoze, Rashedur M Rahman","Mining ICDDR, B Hospital Surveillance Data Using Locally Linear Embedding Based SMOTE Algorithm and Multilayer Perceptron,"
"A. Rahman, S. Jan, H. Kim, B. A. Prakash, and T. M. Murali","Mining Unstable Communities from Network Ensembles,"
"Mridul Khan, A. K. M. Zahiduzzaman, Mohammad Nahyan Quasem, Rashedur M. Rahman","Geospatial Data Mining on Education Indicators of Bangladesh,"
"Mohammad Alaul Haque Monil, Romasa Qasim, Rashedur M. Rahman","Speed and direction based fuzzy handover system,"
"A. Rahman, C. L. Poirel, D. J. Badger, C. Estep, T. M. Murali","Reverse Engineering Molecular Hypergraphs,"
"C. L. Poirel, A. Rahman, R. Rodrigues, A. Krishnan, J. R. Addesa, T. M. Murali","Reconciling Gene Expression Data with Molecular Interaction Networks,"
"Shamsul Arifin, Adnan Firoze, M. Ashraful Amin, Hong Yan","Dermatological Disease Diagnosis using Color-skin Images,"
"A. Rahman, C. L. Poirel, D. J. Badger, and T. M. Murali","Reverse Engineering Molecular Hypergraphs,"
"Rashedur M Rahman, Fazle R. Hasan","Using and Comparing Different Decision Tree Classification Techniques for Mining ICDRR,B Hospital Surveillance Data,"
"Ehtesham Choudhury, Mahmud Ridwan, M Abdul Awal, Shazzad Hosain","A Web-based Land Management System for Bangladesh,"
"Rudraneel Chakraborty, Faiyaz Ahmed, Shazzad Hosain","CASM: Coherent Automated Schema Matcher,"
"M Sultan Mahmud, Saad Abdullah, Shazzad Hosain","GWDL: A Graphical Workflow Definition Language for Business Workflows,"
Shazzad Hosain and Hasan Jamil,"An Algebraic Language for Semantic Data Integration on the Hidden Web,"
Shazzad Hosain and Hasan Jamil,"OWL that can Choose to Inherit and Hide it Too,"
"Shazzad Hosain, Hasan Jamil","Algebraic Operator Support for Semantic Data Fusion in Extended SQL,"
"Anupam Bhattacharjee, Aminul Islam, Mohammad Shafkat Amin, Shahriyar Hossain, Shazzad Hosain, Hasan Jamil and Leonard Lipovich","On-the-fly Integration and ad hoc Querying of Life Sciences Databases using LifeDB,"
Shazzad Hosain and Hasan Jamil,"Empowering OWL with Overriding Inheritance, Conflict Resolution and Non-monotonic Reasoning,"
"Anupam Bhattacharjee, Aminul Islam, Mohammad Shafkat Amin, Shahriyar Hossain, Shazzad Hosain and Hasan M. Jamil","LifeDB: An Autonomous System for Semantic Integration of Life Science Data on Hidden Web,"
"Munirul Islam, Shazzad Hosain, Hasan M. Jamil, Morris Goodman and Derek E. Wildman","Phoenix: A Tool for Estimating Species Divergence Times,"
Md. Shazzad Hosain and Md. Shamsul Alam,"Single Action Reliability Model for Application Software System,"
Md. Shazzad Hosain and Muhammad Abdul Hakim Newton,"Multi-Key Index for Distributed Database System,"
"Rashik Iram Chowdhury, Jareen Anjom, Md. Ishan Arefin Hossain","A novel edge intelligence-based solution for safer footpath navigation of visually impaired using computer vision,"
"Kazi Atique Moula Nabil, Md. Ariful Islam, Abdullah Al Noman and Mohammad Monirujjaman Khan","Development of A Smart Non-Invasive Glucose Monitoring System With SpO2 and BPM for Diabetic Patient,"
"Balwinder Raj, B Gupta, B Gupta Shalendra Singh and Mohammad Monirujjaman Khan","Distributed Intelligent Circuits and Systems,"
"Md. Ishan Arefin Hossain, Anika Tabassum, Zia Ush Shamszaman","Deep edge intelligence-based solution for heart failure prediction in ambient assisted living,"
"Md. Ishan Arefin Hossain, Ahmed Kiser, Israt Jahan Mitu, Syeda Mahin Binta Haque","Intelligent IoT-based Combined Crop-type and Disease Prediction System with Different Machine Learning & Deep Learning Techniques,"
Md. Amdadul Bari and Mohammad Monirujjaman Khan,"Development of an IoT Based Health Monitoring System for e-Health,"
Ajan Ahmed and Mohammad Monirujjaman Khan,"Smart Helmet With Rear View and Accident Detection System for Increased Safety,"
"Md. Khairul Islam,  Md. Farabi Alam,  AbidIbna Zahid, Mohammad Monirujjaman Khan et al.,","Internet of Things (IoT) Based Real-time Vital Physiological Parameters Monitoring System for Remote Asthma Patients,"
"Ajan Ahmed, Mohammad Monirujjaman Khan, Parminder Singh, Ranbir Singh Batth et al.,","IoT-Based Real-Time Patients Vital Physiological Parameters Monitoring System Using Smart Wearable Sensors,"
"Abdur Rab Dhruba, Kazi Nabiul Alam, Md Shakib Khan, Mohammad Monirujjaman Khan et al.,","IoT Based Water Quality Assessment System for Industrial Waste Water: Healthcare Perspective,"
"Mohammad Monirujjaman Khan et al., ","IoT Based Health Monitoring System Development and Analysis,"
"Md. Shovon Uz Zaman Siddique, Siddhartha Mohammad, Tapesh Bhowmick, and Mohammad Monirujjaman Khan ","Development of Low-cost GPS Tracker System for Coastal Area of Bangladesh,"
"Md. Fahim Inzamam Ul Haque, Sadia Sabina, Mohammad Monirujjaman Khan","Arduino based Smart Design of a Cheaper and Portable Automated Cardiopulmonary Resuscitation (CPR) Device,"
"Mehedi Hasan Anik, Mozammal Haque, Fazla Rabbi Sajid, Mohammad Monirujjaman Khan","Design of IoT based Weather Monitoring System,"
"Md. MobinHossain, Nazira Mukta, Nelima Akter, Tahia Tazin, Faria Soroni, Mohammad Monirujjaman Khan","Microcontroller and Mobile App based Garments Environment Monitoring System for Workers,"
"Md. Tanvir Hossain, Mohammad Ismail Hossain, K. M. Shihab Hossain, Mohammad Monirujjaman Khan","Development of Wireless Electrocardiogram, Body Temperature and Blood Oxygen Level Monitoring System,"
"Nafisa Shamim Rafa,  Basma Binte Azmal,  Abdur Rab Dhruba, Mohammad Monirujjaman Khan et al.,","IoT Based Remote Health Monitoring System Employing Smart Sensors for Asthma Patients During COVID-19 Pandemic,"
"Ferdaus Ahmed, Zarin Tasnim, Masud Rana and Mohammad Monirujjaman Khan","Development of Low Cost Smart Cane with GPS,"
"Asif Rahman, Safiyatul Hoque, Md. Sakibe Ullah, Abdur Rab Dhruba and Mohammad Monirujjaman Khan","IoT Based Postoperative Heart Disease Patient Monitoring System,"
"AKM Bahalul Haque, Bharat Bhushan","Emergence of Blockchain Technology: A Reliable and Secure Solution for IoT Systems,"
"AKM Bahalul Haque, Bharat Bhushan","Security Attacks and Countermeasures in Wireless Sensor Network,"
"Mohammad Monirujjaman Khan, Nazifa Tasneem and Yakut Marzan","Fastest Finger First – Educational Quiz Buzzer’ Using Arduino and Seven Segment Display for Easier Detection of Participants,"
AKM Bahalul Haque; Ayman Muniat; Parisha Rafiq Ullah; Shimin Mushsharat,"An Automated Approach towards Smart Healthcare with Blockchain and Smart Contracts,"
"Tahmid Hasan Pranto​, Abdulla All Noman, Atik Mahmud, AKM Bahalul Haque​​","Blockchain and smart contract for IoT enabled smart agriculture,"
"A K M Bahalul Haque, Md Rifat Hasan, Md. Oahiduzzaman Mondol Zihad ","SmartOil: Blockchain and Smart Contract-based Oil Supply Chain Management,"
"Md. Talat Mahmud, Md. Mujtabir Alam, Md. Ashik Amin et a., ","Design of a Low-Cost Wearable Heart and Respiratory Rate Measurement Device Using an Arduino and Bluetooth Module,"
"Syeda Ramisa Masum, Syed Hasan Selim, Faria Soroni, Zubair Hossain, Mohammad Monirujjaman Khan et al., ","‘BACHAO’ A One Click Personal Safety Device,"
"Md. Talat Mahmud, Faria Soroni, Mohammad Monirujjaman Khan et al., ","Development of Smart Height Measuring Scale,"
"Dipta Voumick, Prince Deb, Mohammad Monirujjaman Khan","Operation and Control of Microgrids using IoT (Internet of Things),"
"Abu Taher Tamim1, Halima Begum, Sumaiya Ashfaque Shachcho, Mohammad Monirujjaman Khan et al., ","Development of IoT Based Fish Monitoring System for Aquaculture,"
"Sifat Azad, Saddatul Alam, Md.Moniruzzaman, Tahia Tazin and Mohammad Monirujjaman Khan","Metro Rail Tracking System in Bangladesh,"
"Faria Soroni and Mohammad Monirujjaman Khan et al.,","Development of a Toxic Food Ingredients Detector,"
"Md. Talat Mahmud, Faria Soroni, Saikat Chandra Das, Md Shahadat Bhuiyan, Md. Shariful Islam, Mohammad Monirujjaman Khan, Ratil H. Ashique ","Development of a Smart Automatic Gas Leakage Detector and Alarming System,"
"Anika Khanom, Mohammad Rezaul Islam, Md. Saiful Isalm, Md. Rezaul Kawser Talukder, SM Tanmoy Rahman Khan, Mohammad Monirujjaman Khan","Electronic iDrop Aid: Servo Motor Based Arduino Controlled Automated Solution for Disposal of iDrop,"
"Abdur Rab Dhruba, Kazi Nabiul Alam, Md Shakib Khan, Sami Bourouis and Mohammad Monirujjaman Khan","Development of an IoT Based Sleep Apnea Monitoring System for Healthcare Applications,"
"Safia Mehnaz ,  Antu Shaha,  Md. Nayem, Sami Bourouis and Mohammad Monirujjaman Khan ","IoT Based Smart Health Monitoring System for COVID-19 Patients,"
"Tanjir Arafat, MD Anisur Zaman and Mohammad Monirujjaman Khan ","A Voltage Producing Smart Wheelchair Development With Heartbeat Monitoring System,"
"Md. Ibtida Fahim, Nowshin Tabassum, Abrar Ahamed Habibullah, Aritra Sarker and Mohammad Monirujjaman Khan ","Design of an IoT Based Gas Wastage Monitoring, Leakage Detecting and Alerting System,"
"Md Abu Obaidah, Sayeda Islam Nahid and Mohammad Monirujjaman Khan","Research and Development of Wireless Smart Temperature and Humidity Monitoring System via Bluetooth Module and Mobile Application,"
"Md. Abu Obaidah, Faria Soroni and Mohammad Monirujjaman Khan","Development of a Hybrid Power Generation System,"
"Syed Safiul Arman, Md. Amdadul Bari and Mohammad Monirujjaman Khan","Development of Security System for Ready Made Garments (RMG) Industry in Bangladesh,"
"S.M. Shahidur Harun Rumy, Md. Ishan Arefin Hossain, forji Jahan, Tanijna Tanvin","An IoT based System with Edge Intelligence for Rice Leaf Disease Detection using Machine Learning,"
"Mariha Afroz, Nazia Hasan, Md. Ishan Arefin Hossain","IoT Based Two Way Safety Enabled Intelligent Stove with Age Verication Using Machine Learning,"
"Rezowana Akter, Jahid Khandaker, Shakil Ahmed, Muhtasim Munem Mugdho, A K M Bahalul Haque","RFID Based Smart Transportation System With Android Application,"
"A K M Bahalul Haque, Shawan Shurid, Afsana Tasnim, Md. Shadman Sadique, Abu Sayem Mohammad Asaduzzaman","A Novel Design of Gesture and Voice Controlled Solar-Powered Smart Wheel Chair with Obstacle Detection,"
"Mohammad Monirujjaman Khan, Tahia Tazin, Tabia Hossain","Development of Wireless Monitoring System for Pulse Rate: A New Approach,"
"Mohammad Monirujjaman Khan, Md. Mujtabir Alam","Research and Development of A Low Cost Smart Cardio Pulmonary Resuscitation (CPR) Device Using Locally Available Raw Materials for Cardiac Arrest Patients,"
"Mohammad Monirujjaman Khan, Md. Ibtida Fahim, Abrar Ahamed Habibullah, Nowshin Tabassum, Aritra Sarker","Research and Development of Smart Internet of Things Based System to Monitor and Prevent House Hold Gas Wastage,"
Mohammad Monirujjaman Khan,"IoT Based Smart Healthcare Services for Rural Unprivileged People in Bangladesh: Current Situation and Challenges,"
Mohammad Monirujjaman Khan,"Sensor Based Gas Leakage Detector System,"
"Mohammad Monirujjaman Khan, Tahia Tazin, Fazle Rabbi Mithun, Tasnova Tabassum, Md Adnan Chowdhury","Wireless Sensor Network Based Epileptic Seizure Detector,"
Mohammad Monirujjaman Khan,"An IoT Based Smart Water Monitoring System for Fish Firming in Bangladesh,"
"AKM Bahalul Haque, Sonia Tasmin","Security Threats and Research Challenges of IoT – A Review,"
"Ahmed Rohani Islam, Kajol Bhowmick, Debalina Sikder, Hasan U. Zaman","A Multifarious Design of a Microcontroller Based Home Security and Automation System,"
"Rafaeal Hossain Rakin, Asad Siam, Md. Rafayet Hossain, Hasan U. Zaman","A Low-Cost and Portable Electrocardiogram (ECG) Machine for Preventive Diagnosis,"
"Md. Aowrongajab Uaday, Md. Nazmul Islam Shuzan, Saffan Shanewaze, Rakibol Islam Rakib and Hasan U Zaman","The Design of a Novel Multi-Purpose Fire Fighting Robot with Video Streaming Capability,"
"Ekra Bin Syed Mojib, AKM Bahalul Haque, Md. Nafis Raihan, Mahbubur Rahman , Fahad Bin Alam","A Novel Approach for Border Security; Surveillance Drone with Live Intrusion Monitoring,"
Md. Mujtabir Alam ; Md. Ashik Amin ; Mahamud Hussain ; Rokibul Hasan Bhuiyan ; Mohammad Monirujjaman Khan,"Design of Piston-Driven Automated Cardiopulmonary Resuscitation Device with Patient Monitoring System,"
"Md. Ishan Arefin Hossain, Mridul Banik, Ismail Hossain, Md. Ashraful Alam","IOT based Autonomous Class Attendance System using Non-Biometric Identification,"
"Md. Yousuf Hossain, Ismail Hossain, Mridul Banik, Md. Ishan Arefin Hossain, Amitabha Chakrabarty","Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis,"
"Mohd. Tahsin Bin Mostafa, Shah Md. Tanzim Alam Choudhury, Md. Shazzad Hosain","Design and performance Analysis of a Dual Axis Solar Tracker,"
"Hasan U. Zaman, Rafiunnisa, Arafat Muhammad Shams","A User-Friendly Low-Cost Mobile App Based Home Appliance Control And Circuit Breaker,"
"Mohammad Abu Sayed, Nusrat Jahan Prithee, Md Al Imran, Hossain M. Mahbub and Hasan U. Zaman","A Prominent Robotic Mechanism for Agricultural Inspection,"
"Mohammad Abu Sayed, Nusrat Shams and Hasan U. Zaman","An IoT Based Robotic System for Irrigation Notifier,"
"Hasan U. Zaman, Raihanul Haque and Abdur Rahman","A Low Cost DC Powered Three Wheeled Electric Scooter,"
"Hasan U. Zaman, Khalida Sultana Shuravi, Muntasir Kabir Sakib and Mohammad Wasee Sarwar","A Low Cost Wireless Braille System Hand Glove for Real Time Communication,"
"Sanita Rahman, Emdadul Haque, Mahmudur Rahman and Hasan U. Zaman","A Web-based Appliance Control and Gas Safety System with Security,"
"Md. Waliur Rahman, M. Farhanul Ihsan and Hasan U. Zaman","A Framework for Wireless Remote Control of Power System Substations based on Sensor Data using GSM Networks,"
"Nazmul Islam, Rakibul Islam, Juwel Rana and Hasan U Zaman","Dual-Powered Automatic Peltier Effect Cooler,"
"Mohammad Abu Sayed, Nusrat Jahan Prithee, Hasan U. Zaman","Robotic Helping Hand: A New Mechanism for Helping Disabled People,"
"T Farah, R Shelim, M Zaman, MM Hassan, D Alam","Study of a Privilege Escalation Vulnerability in UNIX like system: Race Condition,"
"Mohammad Abdul Hye, Md Manjurul Akter, Atiq Mohammad Jahangir and Hasan U. Zaman","A Novel Design and Implementation of Automated Feeding Mechanism in Fish Aquariums,"
"Kazi Kowshin Raihana, Md. Sabbir Hossain, Md. Tahsan Dewan, Hasan U. Zaman","Auto-Moto Shoes: An Automated Walking Assistance for Arthritis Patients,"
"Md. Rezaul Islam Md. Didarul Islam Sujon, Rumman Nasir, Mahbube Mozammel Ibne Habib, Majedul Islam Nomaan, Jayasree Baidya","Agribot: Arduino Controlled Autonomous Multi-Purpose Farm Machinery Robot for Small to Medium Scale Cultivation,"
"Nixon Dutta, Joyeta Saha, Faysal Sarker and Hasan U. Zaman","A Novel Design of a Multi-DOF Mobile Robotic Helping Hand for Paralyzed Patients,"
"Sarfaraz Ahmed, Tahsin Sadia, Mahir Ashab Ahmed Kushal, Tanzilur Rahman","Cost and Energy Efficient Solution for Solid Waste Bin Monitoring and Analysis,"
"Saadman Shahid Chowdhury, Atiar Talukdar,Ashik Mahmud, Tanzilur Rahman,","Domain Specific Intelligent Personal Assistant with Bilingual Voice Command Processing,"
"M. Mubarak Hossain, Tanzilur Rahman, ","Cost Effective Micro Milling Machine for Prototyping Plastic Microfluidic Devices,"
"Saadman Shahid Chowdhury, Atiar Talukdar,Ashik Mahmud, Tanzilur Rahman,","Domain Specific Intelligent Personal Assistant with Bilingual Voice Command Processing,"
"Hasan U. Zaman, Saif Mahmood, Sadat Hossain and Iftekharul Shovon","Python based Portable Virtual Text Reader,"
"Hasan U. Zaman, Tarek Ahmed Khan, Shakila Reza Falgunee, GM Shaheedur Rashid and Fahim Hossain Talukder","Autonomous Firefighting Robot with Optional Bluetooth Control,"
"Md. Solaiman Chowdhury, Md. Abu Osman, Md. Mahfuzur Rahman","Preference-Aware Public Transport Matching,"
"Sifat Rezwan, Wasit Ahmed, Mahrin Alam Mahia, Mohammad Rezaul Islam","IoT Based Smart Inventory Management System for Kitchen Using Weight Sensors, LDR, LED, Arduino Mega and NodeMCU (ESP8266) Wi-Fi Module with Website and App,"
"Nusrat Jahan Prithee Mohammad Rezaul Islam, Yesin Iqbal Asif, Jahir Rahman, Saurav Das Shuvo, Al Imran","A Prominent Smart Gas Meter,"
Md. Mujtabir Alam ; Mahamud Hussain ; Md. Ashik Amin ; Mohammad Monirujjaman Khan,"Design of a Low-cost Automated Cardiopulmonary Resuscitation Device with Piston-Driven Chest Compression System,"
"Tousif Osman, Shahreen Shahjahan Psyche, J. M. Shafi Ferdous, Hasan U. Zaman","Intelligent Traffic Management System for Cross Section of Roads Using Computer Vision,"
"Hasan U. Zaman, Chowdhury, Nahian, Ghani,Uddin, Baized, Islam, S. M. Hasibul Hoq","Design & Feasibility Analysis of Free to Walk: A User Friendly Mobile Application for Handicapped People,"
